auto,Budget brand,jvc,3313374.5600000005,33123
furniture,Affordable brand,mozgamebel,66590.91999999998,284
cpu,Mid-range brand,hp,95529.09,114
desktop,Affordable brand,thermaltake,736319.15,1873
environment,Mid-range brand,haier,1608393.0199999982,16479
"",Budget brand,jjrc,1740.0,40
toilet,Budget brand,colombo,58440.42,1309
memory,Budget brand,v-color,2435.32,27
furniture,Budget brand,dormeo,15226.140000000001,292
auto,High-end brand,schneider,1327173.32,1216
"",Affordable brand,ural-mikma-term,44359.52,288
acoustic,Mid-range brand,peavey,2283772.470000001,3778
"",Budget brand,zimakrasavica,16238.149999999998,731
kids,Budget brand,weichao,451.9599999999999,9
kitchen,Affordable brand,hauck,16763.089999999997,94
dolls,Budget brand,zapfcreation,20530.460000000006,233
shirt,Affordable brand,hayali,31747.81999999999,484
"",Budget brand,urgaz,31306.140000000007,324
desktop,Affordable brand,ikea,1173.27,19
"",Budget brand,balta,1154617.4100000004,15253
"",Budget brand,t-rex,94841.44999999998,1551
stationery,Budget brand,aquamarine,122.22000000000003,14
computers,Mid-range brand,palit,1.0172257989999996E7,30766
furniture,Affordable brand,signal,250955.47,1520
"",Affordable brand,bresser,701536.1400000005,2485
"",Budget brand,kafekrasoty,190.67000000000004,72
bicycle,Budget brand,bertoni,10149.85,109
audio,Mid-range brand,shure,2844669.7100000014,6218
welding,,"",1.098723467999999E7,66439
tablet,Affordable brand,wacom,3117804.0800000015,10459
environment,Affordable brand,resanta,15016.820000000007,218
"",Budget brand,vinzer,858156.7399999998,8541
stationery,Affordable brand,panasonic,183.56,11
compressor,Budget brand,alteco,72959.77000000002,553
vacuum,Affordable brand,hyundai,656644.17,2339
accessories,Budget brand,canyon,13341.490000000003,289
subwoofer,Budget brand,avatar,158331.53000000012,3200
hood,Mid-range brand,zanussi,66448.07000000002,351
"",Budget brand,silverlit,862658.1899999876,60765
toys,Budget brand,vdovichev,219.27999999999997,37
mixer,Budget brand,scarlett,103345.23,5780
skates,Budget brand,frozen,2010.9399999999996,114
"",Budget brand,dobroparov,4061.9200000000005,72
"",Affordable brand,scoyco,86795.28,704
oven,Mid-range brand,milano,35692.81,371
electronics,Affordable brand,edifier,133175.32999999996,731
"",Budget brand,ibili,2474.3499999999995,197
"",Affordable brand,gardena,18980.989999999994,211
step_ins,Budget brand,respect,20.59,1
"",Budget brand,lolsurprise,105017.83000000003,1266
accessories,Budget brand,carpisa,2399.9500000000003,45
electronics,High-end brand,oris,1.052725285E7,6299
components,High-end brand,kuppersberg,4216.91,28
cooler,Budget brand,bona,24662.289999999997,280
"",Budget brand,eveline,394.8699999999999,75
sport,High-end brand,tailg,3397.62,6
welding,Affordable brand,helvi,76030.46,342
videoregister,Budget brand,stealth,7084.180000000002,111
kitchen,Mid-range brand,ashleyfurniture,5508.479999999999,16
appliances,Mid-range brand,zanussi,956319.6700000003,3247
furniture,Mid-range brand,mebelazii,359280.42000000004,1551
computers,Budget brand,jbl,28157.890000000007,383
electronics,Mid-range brand,lg,2.176670049899992E8,390208
scales,Budget brand,smile,2294.9100000000003,189
massager,Budget brand,beurer,1813.4399999999996,20
tools,Mid-range brand,fubag,4170947.4400000023,7975
keds,Affordable brand,hoka,8634.640000000001,56
computers,Affordable brand,kmk,1257.75,9
"",Budget brand,solarstorm,1054.53,26
"",Budget brand,baldessarini,28696.82,509
sandals,Affordable brand,cover,1146.69,27
"",High-end brand,alexandermcqueen,68135.19999999998,82
headphone,Mid-range brand,hp,73666.50000000001,2341
"",Mid-range brand,imattress,11377.349999999999,27
audio,High-end brand,ecler,3674.7200000000003,7
"",Budget brand,brita,2227.4800000000005,116
shoes,Affordable brand,reebok,2669496.0300000054,24830
"",Budget brand,babor,391473.99999999994,6751
environment,Affordable brand,denzel,10941.31,317
kettle,Budget brand,saturn,36639.88000000001,2008
kids,Budget brand,basik,35093.0,1744
components,Budget brand,rubineta,143148.75,3018
videoregister,Affordable brand,intego,629812.3899999998,5078
kitchen,Affordable brand,avrora,24955.37,158
electronics,High-end brand,louiserard,2766268.129999999,1432
fmcg,Budget brand,joonies,4951.010000000001,386
painting,Affordable brand,bosch,345455.6799999999,3348
"",High-end brand,minelab,692707.5499999998,731
sport,Affordable brand,axis,1931744.3100000042,13017
sport,Mid-range brand,hanma,96925.33000000003,281
environment,Affordable brand,ariston,1.2989582609999985E7,98951
dress,Budget brand,mltl,9168.86,240
saw,Budget brand,wortex,15814.730000000003,204
electronics,Budget brand,razer,413248.5800000001,4026
bicycle,Affordable brand,axis,1931744.3100000042,13017
"",Budget brand,erbis,275644.6999999999,3643
swing,Mid-range brand,olsa,224568.55,616
"",Budget brand,adata,234615.66000000012,3882
"",Budget brand,funred,154.68,6
computers,Affordable brand,epson,2.175676542999992E7,86936
"",Affordable brand,yusufhali,599855.71,2936
"",Budget brand,intex,4478087.599999978,63196
pillow,Budget brand,verossa,18918.089999999997,921
living_room,Affordable brand,kiddy,44363.42,218
personal,Affordable brand,gorenje,3467.5599999999995,111
accessories,Budget brand,navitel,701757.6299999981,8121
"",Budget brand,lol,91255.30999999998,923
kettle,Mid-range brand,electrolux,14170.140000000003,261
toys,Budget brand,melissadoug,2013.1200000000003,80
video,Budget brand,prolike,64742.98999999998,1409
trousers,,"",487651.0099999992,10554
"",Budget brand,perilla,715752.9999999984,24211
"",Affordable brand,kmk,24419.199999999997,193
audio,Mid-range brand,peavey,2352975.830000001,4827
bicycle,High-end brand,pinarello,1091295.4400000004,424
bag,Affordable brand,dewalt,274535.07,2191
electronics,Affordable brand,fitbit,88458.56000000003,491
slipons,Budget brand,spur,5535.359999999996,192
kettle,High-end brand,neo,573.7900000000001,9
faucet,Mid-range brand,lg,13219.14,41
kids,Mid-range brand,fitrider,75200.1,158
"",High-end brand,peda,1.470720872999999E7,8824
universal,Budget brand,bayerlux,2798.8799999999997,68
furniture,Affordable brand,vitra,36338.95999999999,213
kids,Budget brand,playskool,1036.9500000000003,31
"",High-end brand,pinskdrev,4536761.610000001,2503
tv,Mid-range brand,vestel,2925303.339999999,8807
glove,Affordable brand,ultimatumboxing,2697.6800000000007,16
tools,High-end brand,festool,1864198.56,2087
air_heater,Budget brand,ewt,11055.11,132
peripherals,Affordable brand,iiyama,718161.47,3389
stationery,Budget brand,nvprint,275.35,16
oven,Affordable brand,darina,756714.25,3299
steam_cooker,Affordable brand,tefal,646798.9299999997,6762
electronics,Budget brand,tp-link,3144405.59000001,29430
auto,Budget brand,vicovation,449.20000000000005,5
shoes,Mid-range brand,fly,2091228.30000002,21816
"",Budget brand,roadmarch,106837.85999999999,2355
furniture,Budget brand,madamecoco,25.74,1
components,Affordable brand,gigabyte,1.6202056069999982E7,62476
"",Budget brand,dreamwave,30765.420000000002,320
appliances,High-end brand,teka,1437946.8,2273
microphone,Mid-range brand,peavey,69203.36,1049
"",Budget brand,ecolab,5819.890000000001,1351
environment,High-end brand,rinnai,175537.80999999997,311
bicycle,Budget brand,stels,312752.8399999999,1607
"",Budget brand,deoproce,66.39,13
sport,Affordable brand,longstyle,229319.09000000003,1001
environment,Mid-range brand,thomas,2.7639080819999922E7,81214
"",Budget brand,apollo,89832.13999999996,3645
electronics,Budget brand,troyka,33445.56000000001,2764
"",Budget brand,fitokosmetik,249.86999999999998,193
living_room,Affordable brand,smk,63139.7,221
computers,Budget brand,deluxe,131621.05,1343
"",Mid-range brand,technomax,442452.86000000004,1316
grill,Budget brand,unit,43505.64000000001,174
electronics,Budget brand,manhattan,2147.68,171
"",Budget brand,catrice,990.6999999999995,137
videoregister,Affordable brand,trendvision,20598.600000000006,141
appliances,Budget brand,stanley,40984.32,406
kids,Mid-range brand,kugoo,4729367.769999999,9539
bedroom,Affordable brand,kmk,538105.1600000001,2266
"",Mid-range brand,imenza,3725.9500000000003,10
"",High-end brand,merach,2960.2,5
bag,Mid-range brand,coleman,35125.340000000004,488
toys,Budget brand,dickietoys,4433.7699999999995,45
kitchen,High-end brand,climadiff,646249.2100000002,294
"",Budget brand,jb,3101.5099999999998,369
personal,High-end brand,bork,100538.26999999996,217
headphone,Budget brand,celebrat,84.70000000000002,11
toys,Budget brand,zuru,256.35,4
kids,Budget brand,barbie,293503.1899999998,8844
bath,Mid-range brand,universal,18047.050000000003,51
lawn_mower,Affordable brand,huter,229342.39999999994,1543
drill,Affordable brand,ryobi,400390.35000000003,2867
components,Budget brand,geil,992821.289999999,17498
telephone,Budget brand,nobby,47317.689999999995,2642
"",Budget brand,pawpatrol,281.48,8
"",Mid-range brand,lonex,6800.880000000001,99
"",Budget brand,bro,45140.149999999994,702
sport,Budget brand,maak,37190.04,660
apparel,Budget brand,conceptclub,3451218.4899999746,99686
"",Budget brand,yema,24276.35,499
toys,Affordable brand,rizmo,18749.640000000003,156
construction,Affordable brand,kaierda,13856.0,56
kitchen,Budget brand,oasis,697471.6600000003,10144
electronics,Affordable brand,enya,5850.799999999999,23
skates,Budget brand,xkg,423.1,10
appliances,High-end brand,bonvini,119323.78999999998,107
pillow,Budget brand,tesma,1000.13,37
chair,Budget brand,stryj,33250.469999999994,450
kitchen,Mid-range brand,emer,321577.8799999999,806
tools,,"",2.6599723950000394E7,236513
sandals,Affordable brand,nike,12183.150000000001,287
smartphone,Affordable brand,oukitel,58936.899999999994,519
refrigerators,Mid-range brand,samsung,9.284646996000046E7,119826
subwoofer,Budget brand,infinity,196135.76999999996,2048
appliances,Mid-range brand,ezetil,1882577.12,5359
air_heater,Budget brand,ditreex,15821.52,467
chair,Budget brand,lorelli-bertoni,405487.6900000001,5355
electronics,Budget brand,acme,475841.4699999999,7015
"",Budget brand,piatnik,20446.22,1148
bedroom,Affordable brand,vegas,1731895.5900000015,6912
environment,Budget brand,sinbo,5744.739999999999,314
auto,Budget brand,camshel,24094.400000000005,407
"",High-end brand,kawai,1303508.6000000006,1160
toster,Budget brand,galaxy,2482.3099999999995,148
hair_cutter,Budget brand,elenberg,121647.75000000003,6602
"",Budget brand,lion,286.79,35
pump,High-end brand,lutian,9418.099999999999,27
construction,Affordable brand,forza,565985.62,2483
vacuum,High-end brand,husqvarna,44360.45999999999,139
accessories,Mid-range brand,farcar,311248.70000000007,686
country_yard,Affordable brand,ventara,166856.33000000007,732
"",Budget brand,amercook,426.17,7
video,Affordable brand,dexp,389313.0200000002,1797
construction,Affordable brand,philips,2358770.8099999977,17710
clocks,Affordable brand,leatherman,244145.20000000007,520
headphone,Budget brand,logitech,99588.41,1039
headphone,High-end brand,roland,9343.540000000005,129
keyboard,Budget brand,hibertek,107.67,13
medicine,Budget brand,gamma,41140.619999999995,853
"",Affordable brand,calvinklein,6740.250000000001,131
video,Affordable brand,kivi,2.3177473779999994E7,84220
scales,Affordable brand,bosch,11100.410000000002,290
computers,Affordable brand,micron,15356.74,88
"",Budget brand,zaharov,581.5200000000001,84
"",Budget brand,sinbo,39343.509999999995,1275
"",Budget brand,exide,355600.86999999994,3829
construction,High-end brand,dab,188823.75000000003,312
peripherals,Affordable brand,huawei,19606.259999999995,381
chair,,"",1.1173471639999988E7,86275
carriage,Budget brand,teknum,141547.2,2076
"",Affordable brand,keter,620291.43,4122
bath,Affordable brand,zara,22207.010000000002,101
diapers,Budget brand,pampers,28503.280000000002,3758
kids,Mid-range brand,adamex,3687219.209999996,8473
kitchen,High-end brand,dunavox,96593.88999999998,122
radar,Affordable brand,stinger,33814.45,484
hob,Budget brand,smile,2174.4500000000003,79
kitchen,High-end brand,bork,1558657.93,3399
bedroom,Budget brand,caramelia,77097.73000000004,616
piano,Budget brand,tesler,4290.46,56
"",Budget brand,swat,230791.22,3188
"",Affordable brand,kress,39523.829999999994,295
personal,Budget brand,bradex,115142.90000000001,4326
auto,Affordable brand,zubr,130175.77999999996,1523
headphone,Affordable brand,m-audio,3832.1099999999997,42
"",Budget brand,organickitchen,1711.1999999999996,514
accessories,Budget brand,mystery,71328.37999999999,1296
audio,Budget brand,vibe,13567.680000000002,178
microwave,Budget brand,sess,169.8,3
"",Affordable brand,nokia,210045.92000000004,1271
"",Budget brand,bombcat,1159.84,88
accessories,Affordable brand,heyner,111012.95999999998,1633
blender,Mid-range brand,electrolux,37191.39,361
oven,High-end brand,smeg,3168638.9899999998,3271
auto,Affordable brand,goodyear,4669.379999999999,66
audio,Mid-range brand,soundking,105110.05000000003,302
accessories,Affordable brand,alpine,6263842.719999987,23209
kitchen,Budget brand,elenberg,3934400.5399999754,90133
clocks,High-end brand,sevenfriday,969011.27,636
"",Mid-range brand,taitong,18922.89,57
sport,Affordable brand,stiga,27780.680000000022,502
computers,Mid-range brand,intel,1.700639549000002E7,53027
electronics,Affordable brand,parrot,43932.98,132
accessories,Affordable brand,prestige,6271.6799999999985,164
audio,Budget brand,harper,511481.77999999933,21938
tools,Budget brand,iek,1056.9900000000002,115
subwoofer,Affordable brand,pride,2420306.720000003,18473
audio,Mid-range brand,hp,279815.3499999998,3576
acoustic,High-end brand,samson,211962.63000000006,227
keyboard,Affordable brand,gamdias,2447.1900000000005,49
"",Budget brand,homage,661.55,4
massager,High-end brand,bork,100538.26999999996,217
faucet,Affordable brand,elleci,938.1299999999999,6
"",Affordable brand,grifon,126.37,1
cooler,Budget brand,chenri,265.48,46
diapers,Budget brand,genki,7017.509999999998,510
"",Budget brand,isntree,40219.360000000015,2087
"",Budget brand,max,169705.62999999995,2864
"",Budget brand,dyflon,3771.38,250
carriage,Mid-range brand,adamex,3681968.249999995,8337
toys,Budget brand,budibasa,4055.9600000000005,232
accessories,Budget brand,tonybellucci,1040116.9500000001,11418
"",Affordable brand,akvafor,784482.6100000015,6057
toys,Budget brand,simba,140.91,6
toys,Budget brand,zegan,26146.819999999996,542
appliances,Affordable brand,ariston,1.2989582609999985E7,98951
acoustic,High-end brand,krk,649317.3,1111
desktop,Affordable brand,wibtek,33989.64,124
appliances,Budget brand,wellneo,19583.78,440
electronics,High-end brand,oneplus,7.627174471000013E7,110173
"",Budget brand,chilokbo,3811.23,141
kids,Budget brand,i-baby,154814.66000000012,4254
"",Affordable brand,jetem,4754.32,9
iron,Affordable brand,binatone,161.75,5
skates,Budget brand,maidou,3594.000000000001,87
appliances,Budget brand,ventura,10114.750000000002,320
lawn_mower,Mid-range brand,makita,140751.31000000003,328
universal,Mid-range brand,lifedeco,216282.43999999997,519
ironing_board,Budget brand,gimi,23665.859999999993,543
"",Budget brand,nyce,17671.499999999993,371
"",Budget brand,x-game,837106.3599999999,12538
accessories,Budget brand,moliabal,89569.48999999996,2245
sport,Budget brand,matrix,192239.89999999994,1299
carriage,Affordable brand,brevi,179081.16999999993,384
dolls,Budget brand,ourgeneration,42048.79,667
electronics,Mid-range brand,samsung,2.4410402952601066E9,6623443
tshirt,Budget brand,crockid,1609.48,388
apparel,Affordable brand,fracescodonni,23839.030000000002,171
water_heater,Affordable brand,hyundai,180.16,1
appliances,Affordable brand,toyota,1498977.74,7776
acoustic,Affordable brand,apart,44745.69000000001,286
telephone,Budget brand,intex,123.23999999999998,12
"",Budget brand,avs,56568.04,1013
universal,Budget brand,modern,131485.91,397
kids,Budget brand,woddon,9363.73,373
monitor,High-end brand,acer,1.3553008610000022E7,62322
furniture,Mid-range brand,centrpravilnogosna,743253.5,2226
kids,Budget brand,joonies,4951.010000000001,386
drill,Affordable brand,felisatti,68944.12000000002,245
blender,Affordable brand,artel,9469.99999999999,186
"",Budget brand,motul,78461.38,2032
tools,Affordable brand,paton,425.82,2
"",Budget brand,duo,10152.919999999998,757
"",Budget brand,tatami,9410.729999999998,191
electronics,Affordable brand,huawei,3.70834109690003E8,1380768
furniture,Affordable brand,hauck,16763.089999999997,94
construction,Affordable brand,cmi,9575.789999999999,84
carriage,Affordable brand,indigo,122194.53000000003,647
dress,Budget brand,sly,187.32,4
peripherals,Budget brand,lexmark,53028.5,763
"",Budget brand,dormeo,60414.680000000015,482
sewing_machine,Affordable brand,janome,4.437651782999973E7,174194
wallet,,"",563463.9699999999,2054
appliances,Affordable brand,faber,42471.07,218
"",Budget brand,coloma,1551.1200000000006,46
"",Budget brand,monis,128.37,11
"",Budget brand,railking,1010.3100000000003,24
"",Budget brand,netgear,7773.04,100
construction,Mid-range brand,wilo,346593.54000000004,813
dolls,Budget brand,hairdorables,20797.749999999996,746
furniture,Affordable brand,genau,127517.38999999974,1001
"",Affordable brand,partner,885563.4900000008,8112
skates,Budget brand,pawpatrol,424.09999999999997,14
electronics,Affordable brand,vox,1894.5999999999997,24
"",Affordable brand,ccm,1665784.4500000011,9625
accessories,Budget brand,muqajankz,275999.80999999994,8029
"",Affordable brand,diptyque,12046.319999999998,72
table,Affordable brand,mamadoma,263139.17,1543
"",High-end brand,sabian,23682.739999999998,44
construction,Affordable brand,elitech,25346.460000000003,200
smartphone,Mid-range brand,samsung,1.859341498220367E9,5316961
swing,Affordable brand,redford,489972.0899999999,1499
video,,"",1890276.7099999979,13404
bicycle,Affordable brand,glamvers,87931.2,560
auto,Affordable brand,pioneer,2.6579617129999936E7,153934
country_yard,High-end brand,viking,857188.6799999998,1186
"",Budget brand,lindsay,163.67999999999998,24
accessories,Budget brand,picard,1919324.4500000025,20634
power_supply,High-end brand,asus,9919.94,20
keds,Affordable brand,bugatti,38138.62000000001,483
"",Affordable brand,belletti,18882.989999999998,175
kettle,Affordable brand,gorenje,167278.0200000001,3701
faucet,Budget brand,decoroom,373709.45999999973,12913
table,Affordable brand,ersport,1607255.2800000005,10675
"",High-end brand,russia,401677.88,275
shirt,Affordable brand,jordan,799289.2199999965,7782
"",Budget brand,domika,29.400000000000002,7
appliances,Affordable brand,shivaki,1374178.769999999,14099
bath,Affordable brand,jika,3492.58,24
kids,Mid-range brand,tomoloo,72115.62000000004,194
electronics,Affordable brand,ibanez,51568.909999999996,196
shoes,Budget brand,betsy,48114.32000000002,1082
pump,Budget brand,sti,15190.449999999993,385
electronics,Budget brand,ark,3243.239999999999,42
jeans,Mid-range brand,persona,9426.349999999999,58
"",Affordable brand,dynamic,139704.1,1332
drill,Mid-range brand,metabo,3104932.1200000015,7000
"",Budget brand,dragon-i,199.0,5
toys,Budget brand,dodo,944.3100000000002,169
desktop,Budget brand,cnd,137660.26,635
electronics,Budget brand,micromax,42822.17000000001,508
"",Budget brand,denso,612.1400000000001,88
bench,Affordable brand,interlink,114.2,1
"",High-end brand,calgaro,1397967.03,1227
mixer,Budget brand,elenberg,349628.60999999987,16420
smartphone,Budget brand,texet,156176.78000000003,1686
"",Budget brand,kamskaaposuda,3430.989999999999,83
hair_cutter,Budget brand,willmark,1130.7499999999995,109
computers,Budget brand,tesoro,1334.3300000000002,35
blanket,Budget brand,dormeo,9957.64,174
kids,Budget brand,ladida,45124.949999999975,1423
"",Mid-range brand,schecter,269125.36999999994,566
air_conditioner,Mid-range brand,nagano,37469.34,92
bedroom,Affordable brand,ikea,652384.5999999999,6120
environment,Budget brand,redmond,1347808.8600000006,8784
cabinet,Affordable brand,vmv,36943.65999999999,224
sofa,High-end brand,pinskdrev,1.318368864999999E7,10669
"",Budget brand,crockid,81120.98999999996,11428
monitor,Affordable brand,reshin,200.91,1
hdd,High-end brand,hitachi,9427.849999999999,197
compressor,Mid-range brand,metabo,650725.12,579
toys,Affordable brand,hq,18096.139999999996,459
scales,Budget brand,maxwell,53357.40000000004,3860
fmcg,Budget brand,merries,53044.48000000004,2728
"",Budget brand,firepower,5557.830000000001,724
headphone,Budget brand,inkax,2030.0400000000004,429
desktop,Affordable brand,dxracer,4675873.470000001,16095
kettle,Affordable brand,gipfel,90215.64000000001,823
desktop,High-end brand,avalon,9862342.409999989,17279
"",Affordable brand,motorola,515942.1,4182
audio,High-end brand,korg,260647.51999999987,574
alarm,Mid-range brand,dowontec,500397.75000000023,1215
subwoofer,,"",8014886.640000023,89539
saw,Affordable brand,bosch,4235587.180000002,16477
sport,Budget brand,italtrike,22052.770000000004,259
electronics,Affordable brand,behringer,766080.6500000001,2993
ironing_board,Affordable brand,ikea,3182.5,335
clocks,Affordable brand,boccia,3509007.0700000026,21628
electronics,Budget brand,dagee,1473.7900000000009,503
electronics,High-end brand,kurzweil,1092769.9899999998,1946
toys,Budget brand,doubleeagle,27102.530000000002,421
snowboard,Affordable brand,evrodetal,36674.42,638
headphone,Budget brand,cougar,4441.93,101
"",Affordable brand,binatone,18485.749999999996,120
pump,,"",2067487.7400000002,22211
bed,Affordable brand,skv,20668.199999999997,116
toster,Budget brand,polaris,60747.950000000026,2335
personal,Budget brand,rowenta,196777.21999999994,5473
"",Budget brand,febest,196048.47000000003,9444
massager,Affordable brand,x-foot,36833.46,349
appliances,Budget brand,vihr,52170.35,658
shoes,Budget brand,marcomen,348489.2000000002,4630
audio,High-end brand,blg,35120.670000000006,21
"",Budget brand,ecotex,109081.97999999994,5515
power_supply,Budget brand,vortex,964.57,55
chair,Budget brand,selby,528159.1399999998,12455
hair_cutter,Affordable brand,arg,513.6,40
carriage,Affordable brand,bartplast,20384.31999999999,88
hob,Affordable brand,bosch,9552822.04999999,25198
accessories,Budget brand,andromeda,2460.5199999999995,86
"",Affordable brand,stagg,1030027.9999999995,5600
"",High-end brand,zwillingjahenckels,1010844.2200000001,1136
"",Budget brand,torneo,12852.969999999996,284
"",Budget brand,willmax,395.97000000000025,161
steam_cooker,High-end brand,smeg,2529812.1499999994,1393
electronics,Budget brand,havit,14558.28,246
"",Budget brand,trefl,2058.6000000000004,128
furniture,High-end brand,apriori,71331.96,84
"",Budget brand,zvezda,2078.7199999999993,61
bedroom,Affordable brand,uomo,36392.31999999999,202
trainer,Mid-range brand,housefit,6463951.990000008,16673
"",High-end brand,jumper,416999.2499999999,225
microphone,Affordable brand,avermedia,10059.590000000002,88
"",Affordable brand,terra,192610.17000000004,1525
subwoofer,Budget brand,fsd,14512.860000000002,429
"",Affordable brand,biemmedue,7692.29,40
accessories,Budget brand,autovirazh,2377.7200000000003,52
blender,Budget brand,scarlett,654953.5999999999,16538
telephone,Budget brand,olmio,23325.630000000012,1150
chair,Affordable brand,heyner,334091.9000000001,1873
audio,Budget brand,hercules,2702.999999999999,50
hood,Mid-range brand,falmec,59198.249999999985,159
chair,Budget brand,baby,36.01,1
components,Affordable brand,midea,474603.7799999999,7450
mouse,Budget brand,genius,16570.050000000003,1213
living_room,Mid-range brand,obi,444.3,5
furniture,Budget brand,spalenka,2489.11,112
environment,Affordable brand,magnetta,52354.149999999994,768
"",Budget brand,ningbo,2284.0800000000004,57
"",Affordable brand,misfit,270.21,3
electronics,Affordable brand,momentum,92870.54000000001,630
tools,Budget brand,bene,37401.130000000005,1554
appliances,Mid-range brand,pozis,4115840.4299999992,13712
carriage,Affordable brand,joie,3305459.190000006,16080
appliances,Affordable brand,comfee,180875.57,1505
compressor,Budget brand,alca,149267.85000000003,3256
electronics,Affordable brand,htc,681053.9299999999,6611
construction,Affordable brand,lava,4421.42,30
"",Budget brand,everflo,3037.65,112
accessories,Budget brand,clarion,91660.83999999998,1162
toys,Affordable brand,oribel,691.92,4
kitchen,Budget brand,mc,8631.380000000003,180
environment,Budget brand,centek,13150.009999999998,305
shoes,Budget brand,rieker,1.5696818389999831E7,164745
"",Budget brand,leicos,712.3399999999995,153
"",Budget brand,ragolle,6702.79,167
"",Budget brand,vari,5657.0199999999995,145
vacuum,Budget brand,kolner,223613.40999999992,4297
ironing_board,Budget brand,worwo,4206.720000000001,137
hob,Affordable brand,electronicsdeluxe,156982.97999999998,789
"",Budget brand,thqnordic,12783.550000000005,355
toys,Budget brand,mefferts,117.64,17
construction,Budget brand,p.i.t.,1065052.0599999982,12691
"",Budget brand,blumarine,16967.53,468
electronics,Affordable brand,beyerdynamic,499797.5300000001,3583
components,Budget brand,goodram,35704.979999999996,858
"",High-end brand,mosconi,117127.87000000001,176
clocks,High-end brand,hamilton,36674.51,34
faucet,Budget brand,neptun,6198.120000000001,306
"",Budget brand,edelman,6483.919999999999,83
cooler,Affordable brand,midea,474603.7799999999,7450
hood,Budget brand,turboair,665499.0399999992,13403
appliances,Budget brand,domasnijocag,86950.85999999996,4222
"",Budget brand,blw,645.4000000000002,28
hob,Affordable brand,mbs,32206.36999999999,248
compressor,Affordable brand,heyner,111012.95999999998,1633
auto,Affordable brand,inspector,903370.3799999999,4622
massager,Budget brand,maxwell,52894.179999999986,1687
tools,Budget brand,scarlett,547516.5100000002,8441
"",High-end brand,mapex,2262965.6000000006,2145
radar,Budget brand,whistler,31598.849999999995,682
"",Budget brand,dr.jart,6368.810000000004,250
computers,Mid-range brand,sv,2091678.3999999983,13259
"",Mid-range brand,bsa-wheels,2226923.440000002,7391
headphone,Budget brand,cnd,8603.699999999999,250
"",Budget brand,guangwei,9780.420000000002,760
country_yard,Budget brand,koopman,50.19,1
generator,Affordable brand,ryobi,143628.49999999997,237
kids,Budget brand,magicbeartoys,12652.179999999998,317
accessories,Budget brand,amen,60769.549999999996,1394
microphone,High-end brand,asus,11223.69,57
kitchen,Affordable brand,midea,5.444866225000022E7,247543
kids,Budget brand,tigres,95.10000000000004,30
apparel,Budget brand,saniano,6278.089999999997,91
shoes,Affordable brand,cavaletto,778955.22,4052
"",Budget brand,navitel,717303.9000000004,6354
keds,Budget brand,converse,59663.76999999999,1108
electronics,Budget brand,meze,2537.0399999999995,44
"",Budget brand,nocnezna,12006.68,250
furniture,Budget brand,cepeckaamf,3812.640000000002,78
audio,Budget brand,soundstream,3618.5499999999984,133
peripherals,Affordable brand,philips,2922811.8099999996,8328
bed,Mid-range brand,rajton,225109.60999999996,546
electronics,Budget brand,qq,26086.33999999998,1148
tools,Budget brand,solaris,11963.519999999997,295
bed,Affordable brand,mozgamebel,66590.91999999998,284
apparel,Affordable brand,ersport,74751.23999999999,2091
furniture,Affordable brand,davita,31728.520000000015,101
bag,Budget brand,bestlife,819.8,56
"",Budget brand,comfort,9236.560000000001,356
radar,Affordable brand,intego,17821.12,226
memory,Affordable brand,gskill,231436.5000000001,1881
construction,,"",2.7029461750000395E7,241453
"",Budget brand,ovation,712893.4399999994,13682
apparel,Mid-range brand,inglesina,4777.459999999997,29
air_heater,Budget brand,lumme,13511.000000000002,344
clocks,High-end brand,certina,3982095.41,6727
iron,Budget brand,kelli,2844.81,67
components,Affordable brand,foxconn,5532.22,32
chair,Budget brand,shenma,551859.3499999994,9745
clocks,High-end brand,tissot,3.5292548409999974E7,60558
appliances,High-end brand,nodor,107912.88000000002,157
bag,Budget brand,a-elita,15351.250000000002,320
"",Affordable brand,audio-technica,2243.2000000000003,103
"",Budget brand,bondibon,308.92,7
"",Budget brand,rodi,24587.170000000013,611
"",Affordable brand,toway,167181.51999999996,638
tools,Budget brand,stavr,12309.18,352
bedroom,Budget brand,spalenka,2489.11,112
bedroom,Mid-range brand,mebelev,337651.50000000006,705
kitchen,Affordable brand,maunfeld,1544294.7300000016,8821
bathroom,High-end brand,sharking,186345.52000000014,349
appliances,Affordable brand,zerten,61590.56999999999,341
toys,Budget brand,kroskaa,1446.3699999999997,38
apparel,Budget brand,aladen,5708.640000000001,84
shoes,Affordable brand,burgerschuhe,2154347.8199999924,21324
sport,High-end brand,americanmotionfitness,64201.73000000001,75
kettle,Budget brand,unit,20093.39,847
electronics,Affordable brand,gamemax,10492.15,454
"",Budget brand,landsail,7004.159999999996,152
tools,Affordable brand,hyundai,883464.2799999999,11055
hob,High-end brand,teka,159610.24000000005,363
"",High-end brand,invader,30888.799999999996,20
"",Budget brand,kron,115.64,2
belt,Budget brand,petek,33974.170000000006,637
"",Affordable brand,vaiper,16226.840000000002,76
shoes,Budget brand,face,397.94,29
audio,Budget brand,trust,459156.4699999997,9410
accessories,Budget brand,outwell,4768.74,157
"",High-end brand,voltajr,775.89,1
vacuum,Affordable brand,dexp,30730.080000000013,128
trousers,Affordable brand,omero,1172.76,65
furniture,High-end brand,grandmanar,545745.3999999998,554
"",Affordable brand,husky,137171.18999999997,476
